dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
6.919579511,7.316838466,6.467409935,7.306550104,0.931923257,0.925755812,0.93751767,0.925103955,0.774688157,0.772159305,0.776878403,0.772680974,676.9495894,740.4520877,620.1659814,746.9531902,0.571831982,0.568148126,0.573922983,0.568246531,0.75619573,0.753756012,0.757577048,0.753821286,insulin Leaf
7.036500429,7.468169363,6.55394525,7.592719207,0.934507357,0.928590938,0.939499813,0.926005686,0.773372419,0.77184539,0.776551768,0.771368193,855.6802802,935.6708834,789.015076,969.5453614,0.561141955,0.557600161,0.563309899,0.557288328,0.749094089,0.746726296,0.750539739,0.746517467,insulin Leaf
3.511142441,3.203953549,2.445481261,3.290448852,0.95742577,0.962808389,0.977883658,0.962692346,0.822783614,0.823526124,0.829021666,0.823215825,267.6164271,234.5250196,138.742296,235.2567719,0.642168513,0.642479306,0.648473259,0.642081631,0.801354175,0.801548069,0.805278374,0.801299963,guava Leaf
4.206866083,3.779149269,2.992142873,3.88256785,0.955087763,0.961146433,0.975952041,0.961506048,0.81866292,0.81983413,0.824470277,0.818918701,354.4926583,307.6460986,189.4307811,304.7986365,0.63791203,0.637849955,0.644154169,0.638662034,0.798693952,0.798655091,0.802592156,0.799163334,guava Leaf
3.727299306,3.389020094,2.622647317,3.585503653,0.958738175,0.964420385,0.978042721,0.962451267,0.823888891,0.824895817,0.829645163,0.822985392,306.5218106,265.1563283,162.7852591,279.8311391,0.646331753,0.647032731,0.652540552,0.645925825,0.803947606,0.804383448,0.807799822,0.803695107,guava Leaf
5.074371735,4.704840814,4.099579765,4.928131524,0.950091543,0.956391026,0.968979921,0.954477447,0.749542332,0.750410517,0.754909832,0.748975839,317.0303867,277.7595903,196.7125717,289.9477949,0.524781683,0.525072433,0.530774366,0.52393842,0.724418169,0.724618819,0.728542631,0.723835907,guava Leaf
2.591907274,2.331928497,1.570660679,2.277948852,0.947814555,0.953230966,0.975005508,0.958294946,0.89294528,0.894575116,0.89986114,0.894219126,229.123275,206.0873043,109.4892382,183.7729254,0.775537382,0.776262737,0.781364727,0.776257032,0.880646003,0.881057738,0.883948373,0.8810545,guava Leaf
4.557303984,4.334140136,3.78289706,4.55805715,0.95727084,0.959177671,0.969929184,0.958999758,0.80406187,0.804365895,0.80756444,0.803335945,330.1843213,316.4301605,231.9134193,317.809238,0.621775305,0.621204701,0.626450499,0.621168211,0.788527301,0.788165402,0.79148626,0.788142253,guava Leaf
2.886691442,2.619532881,1.953699654,2.667536534,0.952760879,0.958225107,0.975941343,0.959582808,0.868446063,0.869780759,0.874080799,0.869416786,214.2734803,190.1500522,108.888513,183.9701005,0.730181997,0.730856616,0.73605893,0.730415916,0.854506874,0.854901524,0.857938768,0.854643736,guava Leaf
2.380935055,2.149510699,1.547105499,2.236475731,0.949664931,0.955866083,0.97392205,0.953820285,0.907160012,0.907912504,0.911357754,0.907658187,197.3971387,173.7210399,102.0299964,181.7737604,0.806850092,0.807263725,0.811530622,0.806754032,0.898248346,0.898478561,0.900849944,0.898194874,guava Leaf
3.718430832,3.347794885,2.743987273,3.530343163,0.953988912,0.961028475,0.974177795,0.959207317,0.82838259,0.829220369,0.833936689,0.829406727,263.2606032,223.7066806,147.4441366,234.1606015,0.658230536,0.658855379,0.66406346,0.658104071,0.811314079,0.811699069,0.81490089,0.811236138,guava Leaf
3.599528314,3.165735908,2.423779391,3.343201983,0.951961416,0.958759176,0.976279443,0.959006517,0.849080927,0.851236451,0.855663945,0.849915197,292.8745744,252.2824243,144.3076948,250.7693698,0.697267858,0.697727121,0.703764929,0.697911614,0.835025663,0.835300617,0.838906985,0.835411045,guava Leaf
3.780139817,3.527557411,2.547458665,3.440768528,0.963136183,0.965719041,0.981226581,0.969550138,0.788818969,0.790876074,0.79828304,0.790089136,280.3119754,261.4250783,142.4928119,232.2092967,0.571002268,0.570793391,0.577816128,0.57131996,0.75564692,0.755508697,0.760142176,0.755857103,guava Leaf
3.417039164,3.092379958,2.365439011,3.230297495,0.956180842,0.960861646,0.976889077,0.961848134,0.847117952,0.848859086,0.852630964,0.847162353,265.0193677,237.5064718,139.4792458,231.5200874,0.691000489,0.691653722,0.697203152,0.690991714,0.831264392,0.831657214,0.834986917,0.831259114,guava Leaf
3.359871618,2.792262526,2.186374284,3.221222599,0.952360729,0.963303457,0.977927928,0.956057981,0.873626379,0.877001708,0.878534246,0.873534715,350.1807739,270.6941153,161.8850883,324.1407751,0.740394122,0.741420276,0.746167525,0.740132897,0.860461575,0.86105765,0.863809889,0.860309768,guava Leaf
5.857266301,5.572925365,4.206767173,5.356687109,0.956191699,0.960816285,0.978034966,0.962923443,0.731454434,0.731567108,0.739578881,0.732666064,493.6857377,442.6772573,247.1371611,418.8716793,0.494614028,0.494267881,0.501786863,0.494572406,0.703288012,0.703041877,0.708369158,0.703258421,guava Leaf
4.420053796,4.137643528,3.361521788,4.269852557,0.938897067,0.945425927,0.965156228,0.94306304,0.803981559,0.804833447,0.810515339,0.804343036,323.4288508,289.7758546,184.0701925,302.3222469,0.619819308,0.619801244,0.6256864,0.619231019,0.78728604,0.787274567,0.791003413,0.786912333,guava Leaf
4.568134567,4.231843685,3.219840784,4.202296451,0.960624307,0.964490294,0.979525712,0.966588086,0.788953857,0.789991276,0.795917008,0.790729844,396.2847332,358.4287709,205.6748996,337.2540253,0.584037015,0.583794016,0.590806311,0.584501749,0.764223145,0.764064144,0.768639259,0.764527141,guava Leaf
4.341614907,3.987774008,3.154352848,4.222370825,0.960945632,0.965062927,0.978229033,0.96546997,0.775771525,0.778187877,0.783235212,0.774688742,367.4479911,329.6367106,204.4707148,325.7961965,0.555061833,0.555683123,0.561523755,0.55444775,0.74502472,0.745441562,0.749348887,0.744612483,guava Leaf
3.855979885,3.508415971,2.73881615,3.625397965,0.96017584,0.965349043,0.977995364,0.964193565,0.804742297,0.807231545,0.811786237,0.804999525,297.4004002,259.5573004,164.0111328,268.2125522,0.60864331,0.608077553,0.614269727,0.60853853,0.780155952,0.779793276,0.783753614,0.780088796,guava Leaf
4.630382806,4.329162317,3.573660967,4.564470251,0.963020036,0.967172967,0.978100803,0.965235907,0.77683998,0.777664475,0.783219717,0.77737748,361.6921113,321.9887722,213.8056876,340.9887135,0.563882754,0.56381075,0.569666716,0.563202857,0.75092127,0.750873325,0.754762688,0.750468425,guava Leaf
3.975408664,3.641486169,2.86104388,3.722318633,0.948353637,0.953542687,0.974189497,0.956008776,0.839149047,0.841195043,0.84460878,0.839441657,313.6736597,283.0980493,156.4309917,268.070381,0.681398832,0.680947812,0.687749749,0.682001698,0.825468856,0.82519562,0.829306788,0.825833941,guava Leaf
3.996829439,3.510203549,2.775182496,3.747807933,0.953787689,0.963222978,0.976275506,0.957935234,0.841298758,0.842904644,0.846865695,0.841577109,371.10904,296.3214509,190.1209447,338.926096,0.683216292,0.684065518,0.689092349,0.683083736,0.826568988,0.827082534,0.830115865,0.826488799,guava Leaf
3.308246056,2.75651096,2.183529518,3.285118737,0.949956071,0.962203075,0.976167683,0.952168009,0.872463553,0.875807217,0.878156119,0.871801766,333.8268796,253.0195916,158.6250968,320.1961704,0.740077852,0.741287274,0.746074537,0.739916318,0.860277776,0.860980414,0.863756064,0.860183886,guava Leaf
4.864744406,4.655832463,3.886202886,4.570478862,0.947858284,0.952357919,0.967121069,0.953397287,0.750241728,0.750462646,0.755465432,0.750791597,308.6868162,282.802316,194.3199098,276.6326461,0.521184005,0.521123972,0.527259736,0.52064477,0.721930748,0.721889169,0.726126529,0.721557184,guava Leaf
3.143968138,2.889228862,2.277108707,2.95154619,0.952238122,0.957519591,0.973121085,0.95701987,0.874126598,0.875376141,0.87849776,0.875338336,260.1675329,232.2172234,146.0882331,234.9489235,0.746480302,0.746773532,0.751508007,0.746649514,0.863990915,0.864160594,0.866895615,0.864088834,guava Leaf
4.04916318,3.719598121,2.721579072,3.757287317,0.963182421,0.967650117,0.981848857,0.968279565,0.763174707,0.76411542,0.774863486,0.766093479,310.6042712,273.6448852,152.8696171,268.3204397,0.528081152,0.528012132,0.534963815,0.527914155,0.726691924,0.726644433,0.731412206,0.726577013,guava Leaf
3.515014683,3.209890397,2.50312179,3.202387787,0.950897129,0.957156867,0.974718606,0.958608493,0.850642991,0.851678202,0.855686405,0.851268123,268.3700915,234.9530663,137.8791461,226.9923017,0.700248922,0.700502647,0.70660429,0.700780893,0.836808772,0.836960361,0.840597579,0.837126569,guava Leaf
4.375633462,3.982091597,3.286287775,4.209068372,0.954835579,0.961063776,0.974901802,0.960283663,0.797379566,0.798800959,0.803866578,0.797191665,302.5287235,261.6048082,167.7945224,266.8462291,0.605069126,0.605716205,0.611522533,0.605020363,0.777861894,0.778277717,0.781999062,0.777830549,guava Leaf
3.244120169,2.751846294,2.394897566,3.278392484,0.948307256,0.959107471,0.969660756,0.94925261,0.877518573,0.879305201,0.881824747,0.876693735,241.5709998,191.7805063,141.4635964,237.998493,0.753985751,0.754453746,0.758787548,0.753693841,0.868323529,0.868592969,0.871084122,0.868155425,guava Leaf
4.952785935,4.683429019,3.685922297,4.568280271,0.958546049,0.96233734,0.977525538,0.964967558,0.731152365,0.732167589,0.739767746,0.733067232,309.8201681,282.1860582,167.7062504,262.4792471,0.491123856,0.490975497,0.497782446,0.490852797,0.700802295,0.700696437,0.705536991,0.700608876,guava Leaf
3.989091452,3.654690762,2.849120488,3.807456942,0.958697181,0.963485362,0.976868392,0.962625173,0.814381347,0.815394426,0.821286466,0.81465647,316.2910419,280.5028771,176.787728,287.1107907,0.631372391,0.632065839,0.637538211,0.630868624,0.794589448,0.795025685,0.7984599,0.794272387,guava Leaf
2.690337587,2.777603079,2.453756355,2.767680063,0.967675677,0.966818044,0.972469892,0.966331886,0.869021914,0.867266151,0.869731091,0.868520136,279.7623119,288.1712487,237.7539893,292.3933259,0.71652286,0.715140679,0.718156399,0.715026183,0.846476733,0.845659908,0.847441089,0.845592208,Castor Leaf
4.931163752,5.033735647,4.770121534,5.602231211,0.970463402,0.970024111,0.971789067,0.961411077,0.683291546,0.681239343,0.685881434,0.678968334,270.9330934,275.4987996,258.4534388,354.6584355,0.405602124,0.403105413,0.407372656,0.401094227,0.636869001,0.63490583,0.638257516,0.633320004,Castor Leaf
5.178883287,4.996894572,4.542851311,5.353470772,0.962356289,0.964275801,0.969008823,0.958630135,0.70247569,0.702430109,0.708900559,0.700841679,298.0937394,283.5006981,245.0803112,328.303673,0.434811701,0.433608764,0.438622557,0.432062964,0.659402534,0.65848976,0.662285857,0.657314965,Castor Leaf
3.613652902,3.809401096,3.270541121,3.688406837,0.96566518,0.961654405,0.970310498,0.964604406,0.838391793,0.837730426,0.841284723,0.837703455,346.6622054,388.4259134,299.1420018,358.5435478,0.669470427,0.666979469,0.671287468,0.667644902,0.818211725,0.81668811,0.819321346,0.817095406,Castor Leaf
3.618298293,3.774889092,3.302293633,3.67164666,0.964477526,0.960364908,0.968727968,0.963456405,0.83701891,0.836227881,0.839732222,0.836211284,266.912946,298.7965945,234.4877056,275.490762,0.673748649,0.671235084,0.675517347,0.671951095,0.820821935,0.819289377,0.821898623,0.819726232,Castor Leaf
4.882286442,5.085979906,4.577137543,4.971946764,0.966313266,0.963028906,0.969917279,0.965038875,0.725785041,0.723569678,0.72862647,0.724156785,256.8432976,282.5757568,229.0095679,267.2132568,0.483021438,0.479677351,0.485021861,0.481046621,0.694997437,0.692587432,0.696435109,0.693575245,Castor Leaf
2.548760363,2.751663622,2.379222193,2.616186065,0.967327833,0.962670466,0.970612315,0.966182485,0.882989672,0.881994238,0.884118292,0.88207786,216.3315185,248.0463009,194.1495219,224.7097338,0.751591465,0.749267664,0.752609655,0.75015987,0.866943749,0.865602486,0.86753078,0.8661177,Castor Leaf
7.974479586,8.192242954,7.353123572,7.825058716,0.961712856,0.958602606,0.967030619,0.962735843,0.56162655,0.559361084,0.568076228,0.561007945,448.7931144,485.5148943,386.3186915,437.039666,0.262584219,0.259365742,0.26563436,0.261248075,0.512429721,0.509279631,0.515397284,0.511124324,Castor Leaf
7.930952598,8.143968554,7.665179483,8.243459682,0.960837007,0.958385269,0.962362845,0.95636781,0.53313594,0.529216976,0.535078804,0.530169517,448.6088938,476.606599,431.2168275,499.7122162,0.222717832,0.219605647,0.223468646,0.219486474,0.471929902,0.468621005,0.472724704,0.468493836,Castor Leaf
4.397794901,4.417275574,4.011690108,4.537689196,0.965433811,0.965270172,0.969698134,0.961690729,0.747184768,0.746151186,0.750599463,0.745476935,241.7148185,243.4845316,211.5507927,268.5793515,0.507245809,0.505338139,0.510383629,0.504744403,0.712211913,0.710871394,0.714411386,0.71045366,Castor Leaf
5.160938434,5.558337683,5.161364321,5.463596033,0.97009203,0.965802945,0.969552096,0.966870319,0.708483209,0.705258016,0.708969502,0.706221874,306.9001208,351.7063283,311.9938504,340.7287122,0.456512533,0.453016518,0.456531826,0.452785288,0.675657112,0.673065018,0.675671389,0.672893222,Castor Leaf
3.777904831,3.746079071,3.396922598,3.813706942,0.968434475,0.969018629,0.973054481,0.967774605,0.806805428,0.805995386,0.809926544,0.806726401,375.2844279,369.4385438,319.7543911,384.272958,0.596098502,0.59466948,0.598476223,0.594428764,0.772074156,0.771148157,0.77361245,0.770992065,Castor Leaf
3.885645417,3.936325678,3.538299037,3.913491649,0.959899252,0.958621279,0.966058082,0.958452105,0.811028236,0.810023307,0.813632705,0.810406244,226.8210972,234.7813283,191.6069298,235.7412187,0.624551002,0.622692758,0.62708295,0.623125093,0.790285393,0.789108838,0.791885692,0.789382729,Castor Leaf
4.051755503,3.847918841,3.521457246,4.24339118,0.962803279,0.966886511,0.970852272,0.958366974,0.788430694,0.788281005,0.792558945,0.786875214,261.1895774,233.1955441,204.2947022,293.192791,0.576836668,0.576396433,0.580449618,0.574259079,0.759497642,0.759207767,0.761872442,0.757798838,Castor Leaf
2.553522701,2.602015919,2.176867971,2.503294624,0.958380318,0.956258441,0.968181109,0.960556012,0.897955366,0.897689575,0.90008488,0.897453086,218.655247,230.6425626,166.7809951,207.9821307,0.785411016,0.784049144,0.787857087,0.78495011,0.886234177,0.885465495,0.887613141,0.885974102,Castor Leaf
2.280516645,2.228640397,1.846914012,2.235203549,0.955367537,0.957026582,0.967618553,0.955713131,0.913322969,0.913508306,0.915832099,0.913487257,200.5675498,193.8336443,145.1724583,199.7580245,0.815769572,0.81506205,0.818369971,0.815197407,0.90319963,0.90280787,0.904638033,0.902882831,Castor Leaf
5.256724447,5.216127349,4.564339337,5.133572547,0.961387185,0.962552328,0.971528654,0.963945774,0.706420871,0.704801811,0.711776176,0.705743977,290.5467918,282.412239,213.9319654,271.9035425,0.44851818,0.446575631,0.452037829,0.44707788,0.669714999,0.668263145,0.672337586,0.668638826,Castor Leaf
9.202500065,9.511374609,9.106335274,9.470730037,0.961894624,0.958718351,0.961782193,0.95871562,0.48870937,0.484538685,0.489997227,0.485394454,444.9444047,481.5162415,445.6800319,481.5480917,0.191101923,0.187287041,0.189266796,0.187713687,0.437152059,0.432766729,0.435048039,0.433259376,Castor Leaf
5.090692326,4.816897182,4.661469623,5.369180585,0.956653931,0.962118051,0.962169079,0.949777424,0.743970231,0.744600755,0.748306121,0.742708156,290.6600223,254.6894246,253.2559544,337.6584225,0.514388538,0.514455265,0.517804379,0.511353876,0.717208853,0.71725537,0.719586255,0.715090118,Castor Leaf
4.616589568,4.585673278,4.030864738,4.675404489,0.96630574,0.966481363,0.973115714,0.964690297,0.728961598,0.728244122,0.734680297,0.728380684,268.0774838,267.3146007,213.5746719,281.5985386,0.473084695,0.471090583,0.476481225,0.470772491,0.687811525,0.686360388,0.690276195,0.686128625,Castor Leaf
5.967989033,6.247951461,5.50746022,5.881517484,0.968569575,0.964939007,0.972743246,0.96892076,0.647872787,0.645557142,0.652406287,0.64669638,388.7620325,434.3017419,336.8246775,384.9796255,0.350674952,0.347005491,0.352655123,0.348725403,0.592178142,0.58907172,0.593847728,0.590529765,Castor Leaf
2.799962317,2.768515136,2.627027868,3.031060804,0.955266166,0.956175045,0.95840616,0.947466498,0.875404047,0.875172217,0.876980791,0.873775246,208.6681956,205.1503719,193.5900621,245.9162252,0.743909088,0.742970455,0.745104206,0.741408066,0.862501645,0.86195734,0.863194188,0.86105056,Castor Leaf
4.402427298,4.406889353,3.907457628,4.239300626,0.972219076,0.972931158,0.978015634,0.974310498,0.745633986,0.742007286,0.74686232,0.744794777,413.970341,404.3347338,327.0940944,383.7311521,0.482949794,0.481420848,0.485686324,0.481809869,0.694945893,0.693844974,0.696911991,0.694125255,Castor Leaf
6.040996388,6.22329071,5.491486763,6.120315762,0.969513909,0.967116315,0.97438307,0.968910294,0.617330329,0.615023904,0.624354745,0.615575175,296.2121417,319.9048212,248.7044586,302.4523225,0.323407172,0.319898844,0.326247396,0.320956639,0.568688994,0.565596008,0.571180704,0.566530351,Castor Leaf
3.781997973,4.172259916,3.829443651,4.119748173,0.974195369,0.969746289,0.972558822,0.969808562,0.768719061,0.765637483,0.770461563,0.766998858,360.0479287,423.2348773,382.2472678,422.3637135,0.524169836,0.521063899,0.52490318,0.521250639,0.723995743,0.72184756,0.724502022,0.721976896,Castor Leaf
3.657475506,3.728014092,3.424028875,3.870576722,0.971793381,0.971279094,0.974707006,0.969175549,0.801992893,0.800624929,0.803106159,0.800098411,318.0814015,324.8428301,284.6910254,348.6346164,0.594126031,0.592499559,0.596037615,0.591791605,0.770795713,0.769739929,0.772034724,0.769279926,Castor Leaf
3.786760311,3.939281054,3.372473164,3.671757568,0.973378512,0.972597267,0.978904401,0.975637992,0.787531667,0.784022373,0.788393132,0.786071439,344.6306817,355.7569154,272.6033366,316.2806041,0.567191493,0.565078767,0.569749689,0.566169365,0.753121168,0.751717212,0.754817653,0.752442267,Castor Leaf
4.854375114,4.634303236,4.038958388,4.810529749,0.968574038,0.971075907,0.977018857,0.969445892,0.73531941,0.734787644,0.739865376,0.734112087,487.4645911,449.6831681,355.9571471,475.0250261,0.462366096,0.461275985,0.466398246,0.460911425,0.67997507,0.679173016,0.682933559,0.678904577,Castor Leaf
6.936458848,6.958592119,6.521590088,7.101768006,0.960847875,0.960248634,0.96435908,0.958554397,0.626101531,0.624932027,0.630388591,0.624395347,380.0992359,386.4752349,345.6622699,402.947136,0.344112653,0.341981749,0.346851328,0.341916038,0.58661116,0.584792057,0.588940852,0.584735871,Castor Leaf
3.726902986,3.677231211,3.478474713,3.965964248,0.96262252,0.963747992,0.966075447,0.957074765,0.804354584,0.804146433,0.807109992,0.802996563,220.033148,214.0607189,199.3214812,253.4647638,0.610738565,0.609506104,0.612821676,0.60781632,0.781497643,0.780708719,0.782829276,0.779625756,Castor Leaf
3.139381221,2.745413622,1.6302906,2.756360908,0.950080111,0.959132973,0.982182677,0.958896842,0.884213462,0.885871375,0.893354894,0.885813664,361.5359872,297.0262918,128.749625,298.742517,0.753134719,0.754176155,0.760703994,0.754113758,0.867833348,0.868433161,0.872183464,0.868397235,Sauropus androgynus
2.309480496,1.902987996,0.851045079,1.942393006,0.938502352,0.951820141,0.982928559,0.950190424,0.923905512,0.9263479,0.935742901,0.926246556,300.0857091,235.987376,83.10448844,243.9698134,0.829400458,0.83085962,0.837021267,0.830633899,0.910714257,0.911515014,0.914888664,0.911391189,Sauropus androgynus
2.803990488,2.359512004,1.43174668,2.512088987,0.945594767,0.957917496,0.979977267,0.953263648,0.904360086,0.906213064,0.912366467,0.905509777,333.24668,258.7163492,122.3603392,287.32744,0.795780535,0.797228474,0.802465672,0.796395923,0.89206532,0.892876517,0.895804483,0.892410176,Sauropus androgynus
1.940753398,1.698930063,1.006975832,1.709231472,0.940660031,0.950416475,0.976842696,0.950581531,0.937804182,0.938968936,0.942788529,0.938238372,263.7084514,221.1992758,102.6623963,220.4629371,0.861195594,0.861906813,0.866001569,0.861870329,0.928006247,0.928389365,0.930592053,0.928369716,Sauropus androgynus
1.801086307,1.593234603,0.976331418,1.539450678,0.946311345,0.954705502,0.975978508,0.955913189,0.937183719,0.937961289,0.943266127,0.938634727,239.6824177,202.9853145,106.980064,197.5731146,0.857562584,0.858057701,0.861790783,0.858239123,0.926046751,0.92631404,0.928326873,0.926411962,Sauropus androgynus
2.343609501,1.907254697,0.802003648,1.995583246,0.928945186,0.944347315,0.982259571,0.941525148,0.933929615,0.936290369,0.944786352,0.935700849,352.982471,277.5267615,87.91783228,291.6002414,0.849577935,0.851078859,0.857165223,0.850645585,0.92172552,0.922539354,0.925832179,0.922304497,Sauropus androgynus
2.019374204,1.675658925,0.783969518,1.716316545,0.932818707,0.946689238,0.979593195,0.944492083,0.941600015,0.943445372,0.949530382,0.94348173,307.4650913,244.9253327,93.16826563,255.019709,0.862011973,0.863133187,0.868207545,0.862975564,0.928445999,0.929049615,0.931776553,0.928964781,Sauropus androgynus
2.004164609,1.64098382,0.821651325,1.790109603,0.931702939,0.94702057,0.979081454,0.940507469,0.942286337,0.943605886,0.948187953,0.943058707,300.1734453,233.751083,91.71583446,262.4876044,0.866664159,0.867904866,0.872603047,0.867205985,0.930947989,0.931614118,0.934132243,0.931238952,Sauropus androgynus
1.97240053,1.70450809,0.922157745,1.701017745,0.936825602,0.947118062,0.97678573,0.948121646,0.940739362,0.942185674,0.946716453,0.941691941,282.4863627,237.3776944,103.5509093,232.8727818,0.867265406,0.868022634,0.872532285,0.868077128,0.931270855,0.931677323,0.934094366,0.931706568,Sauropus androgynus
2.53182905,2.050437109,1.019462994,2.223310282,0.941833818,0.955171337,0.983441669,0.951299073,0.912404459,0.915700778,0.92307927,0.913136251,332.2463227,257.0101905,94.36120102,279.2105297,0.802528965,0.804105675,0.810316978,0.803379458,0.89583981,0.896719396,0.900176082,0.896314375,Sauropus androgynus
2.677934718,2.377472599,1.57257879,2.273199374,0.950875604,0.957568787,0.977262895,0.961760556,0.901158534,0.903082717,0.907440735,0.902402814,337.43182,292.5222403,155.8202873,263.624041,0.786123446,0.786707153,0.791824073,0.787291039,0.886636028,0.886965136,0.889844971,0.887294224,Sauropus androgynus
2.331083188,1.97207072,1.173572838,2.030323591,0.944419894,0.955289089,0.97864208,0.954052991,0.921010618,0.923530682,0.928917206,0.922846085,279.4647405,225.6607842,107.135904,231.8995042,0.829027526,0.830157765,0.834856877,0.829860489,0.910509487,0.911129938,0.913705028,0.910966788,Sauropus androgynus
2.520121365,2.120681106,1.384331755,2.302948852,0.947127112,0.958425662,0.97831627,0.953708545,0.908965063,0.910940124,0.9151356,0.909364917,314.1250552,247.9125979,128.5261715,276.0413165,0.802584099,0.803821138,0.808446145,0.802955455,0.895870581,0.896560727,0.899136333,0.896077818,Sauropus androgynus
1.867460173,1.599719468,0.856255083,1.617569154,0.935621809,0.947091846,0.976028906,0.94615405,0.943916582,0.945252821,0.950320307,0.944848113,273.1536877,225.357059,101.4602915,229.351507,0.87142924,0.872272477,0.876576817,0.872199319,0.933503744,0.933955286,0.936256812,0.93391612,Sauropus androgynus
1.221770316,1.017360386,0.60856605,1.102185543,0.922186978,0.937051804,0.966202013,0.931618195,0.96924173,0.970540226,0.972992079,0.969824407,189.2821799,153.7367497,82.00731604,167.0071112,0.928528524,0.929275073,0.931686909,0.928891302,0.963601849,0.963989146,0.965239301,0.963790071,Sauropus androgynus
1.573845474,1.337219468,0.642612519,1.285340553,0.920679872,0.934493314,0.973578111,0.937415242,0.961476099,0.962824827,0.967436653,0.962918815,257.9835625,213.901357,85.72113518,204.3602818,0.909415712,0.910175076,0.914015774,0.910442617,0.953632902,0.954030962,0.956041722,0.954171168,Sauropus androgynus
2.296980171,2.041179541,1.110249257,1.977289927,0.94474241,0.952879632,0.979818791,0.954118134,0.918799908,0.919805693,0.92518209,0.920372315,301.2708295,257.8667471,109.7713949,251.0890266,0.817543812,0.818140587,0.823674357,0.818394465,0.904181294,0.904511242,0.90756507,0.904651571,Sauropus androgynus
2.680104732,2.262258612,1.17740906,2.324915188,0.938823296,0.952042995,0.982220804,0.949795704,0.909579188,0.911051674,0.917851798,0.910796795,302.6881026,238.1622129,87.76159696,249.3226253,0.807396749,0.808844633,0.815105209,0.808528002,0.898552586,0.8993579,0.902831772,0.899181851,Sauropus androgynus
3.139290262,2.759218424,1.400214491,2.597697025,0.94244517,0.95200124,0.98246509,0.955438262,0.896339459,0.897999509,0.906263053,0.898795918,402.3350464,336.7503719,122.2975081,312.6368606,0.775185855,0.776179486,0.783455291,0.776823619,0.880446395,0.881010491,0.885130098,0.88137598,Sauropus androgynus
1.106986928,0.982104645,0.617165149,0.973134134,0.920598022,0.931011474,0.959106821,0.93093224,0.972903564,0.973504063,0.975989254,0.973645211,178.4189103,155.6434695,91.65581573,155.8222273,0.936910628,0.937297305,0.939426623,0.937354183,0.967941438,0.96814116,0.96924023,0.968170534,Sauropus androgynus
1.443319733,1.217412578,0.662000991,1.235334029,0.920090515,0.934808368,0.969644758,0.933673091,0.965040487,0.966086234,0.969118979,0.965855941,234.9976611,192.4793776,89.04496868,195.8313022,0.917799799,0.918541288,0.921676933,0.918509958,0.958018684,0.958405597,0.960040069,0.958389252,Sauropus androgynus
2.508140804,2.185836378,1.001629746,2.020237474,0.942402286,0.951604051,0.983543216,0.956274806,0.913869479,0.915855575,0.925633764,0.916652413,319.5800761,269.5243606,91.09627815,243.5122195,0.80997019,0.81084433,0.817692366,0.811643552,0.899983439,0.90046895,0.904263438,0.900912622,Sauropus androgynus
2.69784168,2.209479384,1.377605407,2.440116127,0.951689183,0.963100097,0.98157884,0.958280875,0.897286927,0.900028597,0.906770665,0.89830657,306.7838236,235.1737604,116.7107249,265.8880611,0.779139381,0.780774829,0.785764484,0.779501161,0.882688722,0.883614638,0.886433576,0.88289363,Sauropus androgynus
1.312612074,1.206811065,0.617437313,1.065129175,0.916565695,0.924886558,0.967792917,0.934779946,0.968105955,0.968558716,0.971759235,0.969542587,196.0391707,177.1958507,75.48374952,153.856922,0.929015297,0.929185268,0.932385789,0.92993376,0.963854396,0.963942565,0.965601258,0.964330732,Sauropus androgynus
2.720477403,2.371039927,1.448419989,2.457972338,0.951578816,0.960819532,0.981647446,0.958294517,0.894877822,0.896302166,0.903011371,0.896120929,281.5499493,228.6449374,106.469341,243.3801344,0.774756359,0.775862845,0.781476593,0.77516782,0.880202453,0.88083077,0.884011648,0.880436153,Sauropus androgynus
3.109969074,2.889281054,1.759063236,2.612519572,0.955738236,0.960024458,0.980762522,0.965788106,0.880412833,0.882131656,0.889269853,0.882488031,365.1869266,330.9851383,158.3691068,283.2639157,0.742784259,0.74277515,0.749010938,0.744057048,0.861849325,0.861844041,0.86545418,0.862587415,Sauropus androgynus
1.96947036,1.593280271,0.956476378,1.818228079,0.936420265,0.952682473,0.976806844,0.942195295,0.939370147,0.940798685,0.944804656,0.939790615,262.7715052,196.316023,95.62318193,239.8263505,0.865081981,0.866478832,0.870227263,0.865276853,0.930097834,0.930848447,0.932859723,0.930202587,Sauropus androgynus
2.067881182,1.673218946,1.022839128,1.909251044,0.935975614,0.952138526,0.976088314,0.94193156,0.936584241,0.937639103,0.941796956,0.937121221,286.5816744,215.0586247,106.7728821,260.9221555,0.859339459,0.860792511,0.864663164,0.859600538,0.927005641,0.927789044,0.92987266,0.927146449,Sauropus androgynus
2.096572156,1.715455376,0.983025366,1.836540971,0.939452484,0.953177252,0.978468028,0.949372197,0.933452924,0.935787397,0.941426036,0.934535236,278.0169248,215.8210073,98.63026144,233.3597208,0.853236957,0.854629142,0.859014095,0.854050433,0.923708264,0.924461542,0.926830133,0.924148491,Sauropus androgynus
